_181500132arunps,170
_181500659,150
G_181500816,140
bharti_sharma_c1,128.75
_181500769,120
pankaj_upadhyay1,120
_181500028,100
_181500130,100
aman_gupta1_cs18,90
harshit_srivast6,86.25
_181500003,60
G_51_stutikakkar,60
IshaParveen,40
vinay_sharma_cs1,40
vinay_sharma9027,30
_181500264,420
_181500510,420
_171500174,420
_181500328,420
_171500333,420
_171500232,420
_181500682,420
_181500597,420
_181500478,420
_181500116,420
_181500433,420
_181500086,416.25
_171500272,416.25
_181500367,411.25
_181500763,400
_181500805,380
_181500097,370
_181500088,370
_181500521,360
_181500329,360
_181500432,360
_181500154,360
_181500063,360
_181500734,326.25
_181500604,320
_181500548,316.25
_181500744,306.25
_181500358,302.86
_181500105,300
_181500535,300
_181500645,300
_181500208,296.25
_181500006,292.86
_181500347,290
_181500752,288.75
_181500277,280
_181500388,260
_181500470,250
_181500159,240
_181500526,240
_181500241,230
_181500766,225
_181500188,222.53
_181500812,212.5
_181500700,195.71
_181500268,195.71
prasant_kumar_c1,190.45
_181500229,190
_181500698,190
chanchal_kaushi1,180
_181500595,176.25
_181500023,160
_181500639,150
harshvcode,150
_181500514,140
_181500232,130
ishant_goyal_cs1,120
Takeshi_Kovacs,120
_181500776,100
_181500223,90
ramanradha043,60
Vishal_812,60
astitva2000,40
_181500185,0
_181500537,303.39
_171500092,302
_181500622,286.25
_181500115,280
_181500464,280
_181500836,270
_181500300,266.25
_171500358,260
_181500100,255
_181500790,254
_181500379,240
_181500430,240
_181500565,240
_181500490,240
_181599004,240
_181500055,240
_181500838,237.14
_181500775,232.5
_181500084,220
_181599002,220
_181500679,212.86
_181500001,212.73
_181500203,210
_181500680,210
_181500515,210
_181500049,201.04
_181500610,195.71
_181500834,190
_181500489,190
_181500456,180
yogesh_saraswat1,180
_181500048,180
_181500453,180
_181500221,180
_181500419,180
_181500183,172
_181500722,160
_181500360,150
_181500542,150
_171500178,150
_181500258,150
srishti_mishra21,140
_181500011,140
_181500818,132.86
_181500251,130
_191599007,130
_181500318,120
_171500169,120
_171500258,120
_161500445,120
_171500193,120
_181599003,108
_181500353,90
shikhar_khare_c2,90
_181500601,80
_171500383,80
ranjan_kumar_cs1,60
gcfl181500788,60
__191599019,60
_181500796,60
_181500138,50
_181500663,40
prashant_dubey_2,30
_181500285,30
siddharth_rai_h2,30
kishan_bind_cs18,30
_181500667,0
I_181500430,0
_181500649,416
_181500756,412
_181500332,400
_181500319,400
_181500740,400
_181500578,400
_181500710,400
_181500046,400
_181500688,400
_181500112,380
_181500068,380
_181500723,379.11
_181500231,370
_181500045,360
_181500037,360
_181500652,360
_181500127,359.1
_181500454,352.5
_181500335,352
_181500338,350
_181500780,350
_181500445,350
_181500008,350
_181500152,346.25
_181500181,340
_181500551,340
_181500129,336.25
_181500427,332
_181500481,320
_181500254,316.25
_181500536,310
_181500628,310
_181500252,310
_181500240,300
_181500351,290
_181500568,290
_181500308,290
_181500246,280
_181500572,280
_181500156,262.73
_181500106,260
_181500009,250
_181500042,250
_181500213,250
_181500503,242.73
_181500316,240
_181500244,235.71
_181500199,230
_181500286,225.45
_181500777,222.86
_181500447,210
_181500558,210
_181500255,202.86
181500087__,190
_181500012,185.71
manoj_chaudhary4,180
himalaya_singh_1,180
_181500460,170
_181500476,160
_181500750,150
_181500348,120
_181500739,117.14
vansh_rishi_cs18,60
harsh9876,60
_181500541,60
A_171500043,40
_181500505,30
_181500000,20
singhishika575,20
_171500043,20
Devashish_cs18,0
abhip1,0
_181500085,390
_181500120,390
_181500153,390
_181500123,390
_181500577,386.25
_181500730,370
_181500570,358.89
_181500093,348.18
_181500612,348.18
_181500107,340
_181500287,338.18
_181500420,324.43
_181500683,316.25
_181500393,314.43
_181500248,313.18
_181500030,298.18
_181500811,272
_181500260,268.18
_181500657,266.25
_181500437,248.18
_181500770,245
_181500499,238.18
_181500383,230
_181500516,218.18
_181500791,218.18
_181500833,210
_181500263,203.18
ritik_kumar_cs18,202.73
_181500314,200
_181500648,190
_181500099,190
_181500274,188.57
_181500804,180
_198420005,170
_181500623,166.25
_191599016,165
_181500479,160
_181500014,158.18
_181500227,158.18
_181500646,150
mukul_goyal_cs18,146.25
_181500473,140
_191599011,140
_181500477,138.18
_198420001,130
nakshatraupadhy1,120
_181500815,120
_181500718,120
_181500436,110
_181500786,100
_181500810,100
_181500026,98.18
pushpak_sharma_1,90
_198420003,90
_191599015,90
_181500359,90
_181500748,90
_181500296,90
_181500082,80
sinha_anki28,79.09
_181500494,70
_181500670,60
_181500141,60
_181500826,40
_198420006,40
_181500416,30
tiwariabhishek02,30
_181500455,30
_181500592,30
Tribhuwansarasw1,30
_191599003,30
_181500361,20
_181500094,20
nishant_singh_m2,0
sanjesh_kumar_c1,0
_181500676,420
_181500814,420
_181500034,420
_181500080,416.25
_181500015,416.25
_181500293,416.25
_181500207,416.25
_181500288,416.25
_181500140,416.25
_181500256,416.25
_181500735,416.25
_181500158,416.25
_181500546,400
_181500355,396.25
_181500215,396.25
_181500196,380
_181500443,376.25
_181500280,370
_181500249,360
_181500098,360
_181500052,360
_181500149,358
_181500031,356.25
_181500069,352
_181500487,326.25
_181500214,300
_181500071,296.25
_181500782,296.25
_181500691,296.25
_181500061,272.5
_181500706,270
_181500538,260
_181500371,260
_181500235,240
_181500469,236.25
_181500216,236.25
_181500751,226.25
_181500368,226.25
_181500605,210
pranav_singh_cs1,150
_181500324,140
_181500599,80
_181500332,60
aman_181500071,60
nitcet,40
_181500772,40
_181500038,40
_K_veVER_,8.57
_181530027,180
_181530034,150
_181530044,150
_181530010,150
_181530020,150
_181530005,150
_181530041,150
_181530059,150
aadarsh_awasthi1,150
_181530043,150
_181530007,135
_181530055,120
_181530006,120
_181530014,120
_181530015,120
_181530012,120
_181530058,120
_181530004,120
_181530056,120
_181530042,120
_181530051,120
_181530009,120
mr_toxicado,120
_181530060,102.86
_181530036,90
_181530037,90
_181530061,90
_181530050,90
_181530002,90
_181530029,90
_181530023,90
_181530038,78.75
_181530039,65.45
_181530017,60
rishabh_singhal4,60
Mayank1921,60
_181530003,60
_181530031,60
_181530033,60
_181530047,60
mad_singh,60
_181530019,60
_181530062,60
vanshika_agarwa1,60
_181530045,60
_181530008,60
Shivam_181530040,60
puru_burjwal04,60
_181530035,30
_181530026,30
aavipul11,30
_181530013,0
_181530032,0
_181530049,0
UTKARSH_SHARMA12,0
_181520016,240
_181510031,240
_181510008,240
_181510026,240
_181510013,240
_181510035,240
_181510021,240
_181520014,240
_181510019,240
_181520035,240
_181520013,240
_181510001,240
_181510028,240
_181520033,240
_181510020,240
_181520003,236.25
_181510004,236.25
_181510017,232.5
_181520032,227.25
_181510032,227.25
_181510036,220
_181520009,220
_181510015,200
_181520019,200
_181520022,190
_181520006,190
_181520021,190
_181520020,180
_181520030,180
_181520001,180
_181510007,176.25
_181520023,171
_181520037,170
_181510009,160
_181520034,160
_181520010,150
_181510012,146.25
_181520028,145
_181520029,142.5
_181520025,140
_181510023,120
_181510010,120
_181510033,120
_181510003,120
_181510030,120
_181510006,120
_171510033,120
_181510011,116.25
_181510024,110
_181510029,102.73
_181510014,100
_181510016,100
_181520036,80
_181510002,60
_181510034,60
_181510025,60
[deleted],60
_181520015,60
_181520038,60
arpitagarwal322,56.25
_181520018,50
_181520004,30
devanshu_sharma,30
_181520005,20
_181520002,20
[deleted],20
_181520012,0
_181520027,0
_181520031,0
Vibhupandey,0
_181300022,420
_181300034,420
_181300025,420
_181300066,420
_181300026,420
_181300061,420
_181300083,420
_181300036,420
_181300091,420
_181300031,420
_181300080,420
_181300086,420
_181300028,420
_181300060,420
_181300107,420
_181300082,420
_181300050,420
_181300057,420
_181300023,420
_181300044,420
_181300043,420
_181300081,420
_181300098,415.71
181300078_sakshi,400
_181300106,400
_181300058,400
_181300017,394.29
_181300016,390
_181300042,390
_181300087,380
_181200055,370
_181300068,360
_181300092,360
_181300074,360
_181300076,360
_181300041,360
_181100021,360
_181300096,350
_181300040,340
_181300047,330
_181300053,330
_181300033,300
_181300008,300
_181300105,300
_181300063,270
_181300012,210
[deleted],120
sajal_181300074,100
arun_kumar_ec18,90
_181300085,60
raghav_achal8126,60
akshat_pandey_e1,60
_181500033,20
_181300059,310
HARSH_181300035,280
_181300010,280
_181300029,250
_181300001,230
_171300060,220
_181300020,211.25
_171300063,210
_181300046,210
_181300069,210
Rahul_Dixit,210
_181300049,203.75
_171300013,203.75
_181300062,200
_181300073,200
_181300030,190
_181300070,180
yash_jain_ec18,180
_181300093,163.75
_181300103,160
prateek_goel_ec1,150
_191399002,150
_181300102,150
shubham_singh1_1,150
gaurav_singh2_c1,140
_181300048,130
nandini_gautam_1,128
saksham_dubey_e1,110
_181300005,100
_181300009,70
_181500673,60
_181300054,60
_181300002,60
_181300101,40
lovebansal2018,30
__181300072,30
aman_singh_ec181,30
kapil_bansal_ec1,20
hardev_singh_cs1,20
amansinghchanda1,0
_181300072,0
